id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
q3tdn0,25.11896324157715,4.033833849780527,1.0,0.007517482619732618,0.9794488263352987
q46220,0.8585136532783508,7.930439376130762,1.0,0.8141324520111084,0.9805710072536177
q5zxn6,,0.19340055660668706,1.0,,0.9327936134706067
q61091,24.356613159179688,5.265182815148184,1.0,0.0,0.5781056596162184
q6mht0,3.3444528579711914,24.30890892753504,1.0,0.5248161554336548,0.9543657381513262
q6pl18,78.46699523925781,1.5117625732135096,1.0,0.0,0.9696805958130619
q8wts6,0.40412086248397827,3.959919216092969,1.0,0.9015024900436401,0.9808093405094829
q96ri1,,2.77976097902617,1.0,,0.9784391281774784
q96sb4,,3.912399531280286,1.0,,0.9431644316871215
q980a5,21.952054977416992,3.3089697408234375,1.0,0.043624162673950195,0.9265298390327175
q99816,,2.8570922015869353,1.0,,0.8952479007557967
q9brq0,1.6742156744003296,3.535184381199264,1.0,0.912756621837616,1.1989997503933756
q9bva6,0.46949514746665955,3.0509302285761373,0.0,0.9336506128311157,1.0131398698517247
q9gzt9,0.8794611096382141,3.1486421200869077,1.0,0.8952640891075134,1.085937040679724
q9h7b4,2.299269199371338,3.6269252273120145,1.0,0.6461267471313477,0.9748551980173227
q9hkt1,0.49833211302757263,0.2770085876614258,1.0,0.9454748034477234,0.9230265687128949
q9hvi1,,4.148151526512212,1.0,,0.6878984287368745
q9n6s8,4.357855796813965,0.5582195809525993,1.0,0.3688725531101227,0.8141380668113678
q9nr48,0.5862619876861572,4.376133826842532,1.0,0.7863388061523438,0.8488955172255455
q9nrg4,0.11961060017347336,0.21400463960867105,1.0,0.9574585556983948,0.9775303552388301
q9nwt6,3.7247769832611084,3.6542263299880258,0.0,0.4402718245983124,0.9426710217442671
q9nzq7,0.6981802582740784,3.6052079820507457,0.0,0.5226781964302063,1.0340230244377397
q9p289,0.3712261915206909,3.105578164791825,1.0,0.9253607392311096,0.9929549655135038
q9qzl0,,3.9275799124803155,0.0,,1.094926271698936
q9ubp6,0.25892704725265503,5.104802941567668,1.0,0.9387096762657166,1.0054709544698202
q9ugn5,0.46895575523376465,4.296142754202994,1.0,0.9151960611343384,0.9614981836888896
q9y572,0.5758111476898193,7.439444865107442,1.0,0.9049645662307739,1.1003959087673243
q9y657,11.67720890045166,3.9348755282216206,1.0,0.040502794086933136,0.8400672142300863
