id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p0aa04,,,1.0,,0.9589661359786987
p0acc1,16.08895092010498,13.86084700251897,1.0,0.059884153481107205,0.9531234741210938
p0ad64,17.326075744628906,19.777968298999742,1.0,0.07673879973590374,0.9501353621482849
p0aex9,,22.51093792775071,1.0,,0.9591397523880005
p10275,13.038986873626708,23.21780794405001,1.0,0.07561166264931671,0.9299055457115173
p10599,27.251859283447267,,1.0,0.0,0.9714531660079956
p10828,,21.674946186977838,0.0,,0.9576290607452392
p11142,27.868819427490234,7.695274490153712,1.0,0.0003952569328248501,0.9125375270843505
p11233,,15.678958218377499,1.0,,0.9743570566177369
p11838,22.114994049072266,18.257510691690975,1.0,0.0,0.9597145080566406
p12369,15.601708793640137,15.904317951281964,1.0,0.029248852655291556,0.9250444173812866
p13423,,22.70955919825834,1.0,,0.8565139889717102
p15319,25.40771942138672,24.63959522853878,0.0,0.002447765087708831,0.9661210417747498
p15879,16.18398838043213,17.069455837171496,1.0,0.033706068992614746,0.9546817421913147
p15927,,,1.0,,0.9654112815856933
p18031,17.031469345092773,20.210659145329476,1.0,0.0836219344753772,0.9634487271308899
p19120,,17.489696221877683,1.0,,0.9532784819602966
p19793,,26.068597124312426,0.0,,0.9598575830459595
p20701,35.03956069946289,,1.0,0.0,0.8665546298027038
p23458,27.66185646057129,19.59697093125461,1.0,0.011487431608838961,0.9299916744232177
p24941,,16.471162684302037,1.0,,0.9531376719474792
p25103,,32.947732409652865,1.0,,0.9626643419265747
p26043,20.28827247619629,,1.0,0.04089591484516859,0.8355321407318115
p27694,,13.14948694180124,1.0,,0.9518867492675781
p28482,,17.03205682627094,1.0,,0.9686483383178711
p31016,,,1.0,,0.86287841796875
p31021,14.77462043762207,16.96728521686448,1.0,0.015135507850209251,0.9656896710395813
p31749,19.7762113571167,18.825118991199005,1.0,0.015548763051629066,0.9645526766777038
p35439,28.862612915039062,14.650171957882113,1.0,0.0,0.9351128697395324
p35557,25.459021377563477,25.30606270734295,1.0,0.002832139178644866,0.9573184311389923
p37231,15.25081753730774,18.648221568958505,0.3333333333333333,0.029212016914971172,0.9631987651189168
p38340,,14.541275666929337,1.0,,0.958269989490509
p42336,23.162889862060545,21.857514351525037,1.0,0.002386063779704273,0.9121901392936707
p42568,15.825724411010743,21.060330885086927,1.0,0.00335217397660017,0.9643086671829224
p43220,19.604932594299317,27.72556747532616,1.0,0.018796909227967264,0.969079566001892
p45983,,18.642141242888773,1.0,,0.9758733868598938
p47811,,26.925276820795887,1.0,,0.9820354819297791
p48061,11.645106506347656,18.674542687045047,0.0,0.08840845376253129,0.9795133233070373
p50616,,19.801069101297294,1.0,,0.9637603282928466
p51449,35.95356483459473,18.04220541942687,1.0,0.0,0.9487064063549042
p53355,,16.208358238269064,1.0,,0.838200855255127
p53667,,21.802098566514516,1.0,,0.9521645545959473
p53779,12.555240726470947,20.10210430786387,1.0,0.028644959162920713,0.978861129283905
p60568,16.17533893585205,13.530663313133664,1.0,0.11163623169995844,0.973283326625824
p60842,,16.729910449516247,1.0,,0.9550064206123352
p61586,10.70950002670288,14.454882399416908,1.0,0.1297690723091364,0.9792702198028564
p61769,11.999299812316895,22.93821603931658,0.0,0.008294086437672377,0.9705320835113526
