id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p53779_9hp,0.7430136203765869,11.408476779204904,1.0,0.7776564955711365,0.9827423154040059
p61769_tfx,3.0811588764190674,1.581820136981549,0.0,0.602150559425354,0.6588460342260445
p62136_bkm,1.2688679695129395,3.4078209428721995,1.0,0.7949134111404419,0.9972598593628412
p62330_gsp,3.4356956481933594,5.107998031495298,1.0,0.7905773520469666,0.9382073034696166
p62593_fos,4.190487384796143,3.7939896456046864,1.0,0.4081352949142456,0.8973657559566754
p62937_l60,0.6246132254600525,3.6289088758458994,1.0,0.926630437374115,0.9213119059366616
p63086_g17,2.2598475523026993,12.479499203780511,1.0,,0.9709293112196582
p63086_sb4,1.5001156330108643,11.997918063839816,1.0,0.799609363079071,0.9425301589374158
p63279_5vl,0.34909147024154663,3.1922985809892763,1.0,0.9861918687820435,0.8418782588043975
p68400_0y4,0.49526798725128174,0.22906772548189602,1.0,0.9473848342895508,1.0285287996750108
p77173_wai,9.917962218044968,2.6666445748372416,0.0,,1.1557568643252505
p97784_6i3,3.5844764895568577,4.472862574845953,0.0,,1.0393226231797634
q04771_lu8,0.3897005617618561,3.587642192544975,0.0,0.9828628897666931,1.016767517538844
q07869_az2,0.9021340012550354,3.3553718876558802,1.0,0.9117469787597656,0.9920910715685926
q13451_i63,2.3386001586914062,3.0932940772378825,1.0,0.8381534814834595,1.0031472372464822
q13451_npo,4.644527758268876,4.0543913705894425,1.0,,0.9761298336214758
q13526_kdh,8.405529975891113,0.05793386061369047,1.0,0.330824077129364,0.6515217072841711
q14116_cps,2.1631150245666504,1.3135791416043636,1.0,0.777255654335022,0.8673974024038658
q15047_6s4,14.352416038513184,4.999898241431664,1.0,0.004032257944345474,0.6515197356322227
q15109_ior,13.748653051084407,2.9776946347084583,1.0,,0.8186215516549684
q16539_19b,2.5622908666765385,11.640921837827584,1.0,,0.9682595143781008
q16539_gk1,4.614462172341117,4.261773472688698,1.0,,0.9558149433287664
q46220_ndp,0.8585136532783508,7.930439376130762,1.0,0.8141324520111084,0.9805710072536177
q5zxn6_c5p,1.3470674145097719,0.19142921838995702,1.0,,0.9297709324180713
q8wts6_sah,0.4315485954284668,4.069630987060301,1.0,0.902521014213562,0.9785761593317154
q8wts6_sam,0.40412086248397827,3.959919216092969,1.0,0.9015024900436401,0.9808093405094829
q96ri1_xx9,12.29978794469344,3.815621795406193,1.0,,0.9732833164215963
q96sb4_ixq,3.1369308275256755,3.912399531280286,1.0,,0.9431644316871215
q99816_4n1,18.222230621585666,4.116776452120781,1.0,,0.7963225718541833
q9brq0_94w,1.6742156744003296,3.535184381199264,1.0,0.912756621837616,1.1989997503933756
q9bva6_apc,0.46949514746665955,3.0509302285761373,0.0,0.9336506128311157,1.0131398698517247
q9gzt9_un9,0.8794611096382141,3.1486421200869077,1.0,0.8952640891075134,1.085937040679724
q9h7b4_sah,2.299269199371338,3.6269252273120145,1.0,0.6461267471313477,0.9748551980173227
q9h7b4_sam,2.316692352294922,3.905900852901713,1.0,0.6422500014305115,0.97577048310055
q9hkt1_amp,0.49833211302757263,0.2770085876614258,1.0,0.9454748034477234,0.9230265687128949
q9hvi1_c2e,18.0356892960049,3.019696235039403,1.0,,0.6386179416211908
q9n6s8_jv1,4.357855796813965,0.5582195809525993,1.0,0.3688725531101227,0.8141380668113678
q9nr48_sam,0.5862619876861572,4.376133826842532,1.0,0.7863388061523438,0.8488955172255455
q9nrg4_sam,0.11961060017347336,0.21400463960867105,1.0,0.9574585556983948,0.9775303552388301
q9nwt6_ndf,3.7247769832611084,3.6542263299880258,0.0,0.4402718245983124,0.9426710217442671
q9nzq7_6gz,0.6981802582740784,3.6052079820507457,0.0,0.5226781964302063,1.0340230244377397
q9p289_59t,0.3712261915206909,3.105578164791825,1.0,0.9253607392311096,0.9929549655135038
q9qzl0_1fn,0.7467128341598227,0.37494779708749904,0.0,,1.0786138960032858
q9ubp6_sam,0.25892704725265503,5.104802941567668,1.0,0.9387096762657166,1.0054709544698202
q9ugn5_uhb,0.46895575523376465,4.296142754202994,1.0,0.9151960611343384,0.9614981836888896
q9y572_zov,0.5758111476898193,7.439444865107442,1.0,0.9049645662307739,1.1003959087673243
q9y657_6pd,11.67720890045166,3.9348755282216206,1.0,0.040502794086933136,0.8400672142300863
