id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p31021_gsp,0.19775351881980896,6.164240335401139,0.5683755813802394,0.9759264707565307,1.0146532255957335
p31749_iqo,1.4843176007270813,6.942677086320016,0.4605934787469856,0.8161239624023438,0.9917467664548866
p35439_dk1,0.3957561433315277,3.4749386276624215,0.41431863711993994,0.9569327712059021,0.9528793019820567
p35557_aji,4.518959354495411,3.9747052333703343,0.48827539218860994,,0.9549074587220886
p35557_g2t,0.7025829911231994,2.93394757085561,0.657447262310831,0.9166194200515747,0.9418304508499862
p37231_imn,7.531378841400146,3.71101399770179,0.5236784733954006,0.31709927022457124,0.865323125482722
p37231_sp3,0.49011335968971254,3.7355865401860058,0.5518312023840262,0.9188145756721496,1.019266461883704
p38340_sah,0.9916639281289884,5.414658064476413,0.5646263146835192,,0.9729569676918632
p42336_1lt,0.8586377620697021,3.5266119981367057,0.451584927495558,0.7953975081443787,0.9714653920292001
p42568_7iy,0.5321108043193817,0.1475915855936456,0.8156743980190553,0.938376533985138,1.1649625328921727
p43220_uk4,6.315971851348877,3.243000368088879,0.22785482528676035,0.15042729675769806,0.6807972064420252
p45983_cfk,3.6469440294075746,9.524885928449896,0.3367415366919058,,0.9855987376079547
p47811_7zc,10.634206278271058,3.9574024811936717,0.3545462777676054,,0.7042843546109971
p47811_sqp,11.935691310085645,3.9652817905535698,0.3147620146982327,,0.7611605718828083
p48061_3gg,5.340813979506493,1.809535560297351,0.36346334511095607,0.5828306889161468,0.9020020120796396
p50616_549,3.502110268224095,3.8109310932078015,0.4704098047658382,,0.9317442930063186
p51449_4y6,10.811676317921277,4.906044992891553,0.5715883665439634,,0.7338133860304927
p51449_79u,11.596647262573242,4.315727996773781,0.5645860107395955,0.04941560700535774,0.8551145689887517
p53355_kmp,2.076831623086436,0.3807432990064582,0.8427640229193957,,0.8078827105106139
p53779_9hp,1.2922348976135254,9.576167744618527,0.5359136880066167,0.7128845870494842,0.9815367227575594
p61769_tfx,3.5296090602874757,3.12261823554291,0.308093611556976,0.517330551147461,0.721426289887869
p62136_bkm,1.360257589817047,3.3988255299745695,0.565184372267659,0.7901526510715484,0.9915045355793028
p62330_gsp,3.596403789520264,5.173853677519622,0.7942409688306777,0.7861114501953125,0.936609416317738
p62593_fos,8.477287769317627,4.325839948079577,0.37431402312768125,0.28819621801376344,0.9188333274792454
p62937_l60,0.6773996114730835,3.4655148387662322,0.7804855059802304,0.9141924619674683,0.9239354470745292
p63086_g17,2.3283612260881044,12.433177718404554,0.24090864435341702,,0.9698605018805727
p63086_sb4,1.5249353647232056,11.957542364183666,0.2527682594827743,0.7927451848983764,0.9424594423348187
p63279_5vl,0.48598289489746094,3.1891484771392067,0.6125891856627914,0.974697470664978,0.8420489126570075
p63316_ftr,,,,,0.5645835301347952
p68400_0y4,0.5190528273582459,0.2525727566722528,0.9697864129607192,0.9434455156326294,1.02838751079639
p77173_wai,13.673430351926529,4.08540069442991,0.3720868189346216,,1.1455788055728169
p97784_6i3,3.653295635302716,4.456940744762538,0.46564584819255206,,1.0398326345728661
q02724_csx,,,,,1.0999577430411025
q04771_lu8,0.717269828915596,3.8829379412186418,0.5002564332616679,0.9716051578521728,1.012394466537009
q07869_az2,0.9392794013023377,3.1289213191284118,0.4718438531654664,0.9025655269622803,0.9954608146770421
